primary_label,common_name,scientific_name,species_rank,filename,dataset,duration_secs,duration_mins,duration_hrs,species_total_files,species_train_files,species_test_files,species_total_duration_hrs,species_train_duration_hrs,species_test_duration_hrs,total_files,train_files,test_files,total_duration_hrs,train_duration_hrs,test_duration_hrs,filename_npy,type,secondary_labels,rating,latitude,longitude,author,url,license,class_weight_file,class_weight_duration,class_weight_combined,orig_index
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC132900.ogg,train,169.43024943310658,2.823837490551776,0.0470639581758629,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC132900.npy,"['male', 'song']",[],4.0,56.1394,47.3511,Albert Lastukhin,https://www.xeno-canto.org/132900,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13857
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC133554.ogg,train,206.9681632653061,3.449469387755101,0.057491156462585,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC133554.npy,"['male', 'song']",[],4.5,61.565,29.565,Stuart Fisher,https://www.xeno-canto.org/133554,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13858
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC134656.ogg,train,215.58857142857144,3.5931428571428574,0.0598857142857142,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC134656.npy,"['male', 'song']",[],4.0,56.5655,47.1698,Albert Lastukhin,https://www.xeno-canto.org/134656,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13861
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC134685.ogg,train,98.42938775510204,1.6404897959183673,0.0273414965986394,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC134685.npy,"['male', 'song']",[],4.0,56.4964,47.3734,Albert Lastukhin,https://www.xeno-canto.org/134685,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13862
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC135038.ogg,train,72.67201814058957,1.2112003023431597,0.0201866717057193,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC135038.npy,"['a very untypical song', 'probably throat defect']",[],5.0,41.4498,45.2151,Marcin Sołowiej,https://www.xeno-canto.org/135038,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13863
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC135786.ogg,train,146.9910657596372,2.449851095993953,0.0408308515998992,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC135786.npy,"['male', 'song']",[],4.0,56.5655,47.1698,Albert Lastukhin,https://www.xeno-canto.org/135786,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13864
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC135787.ogg,train,70.42616780045351,1.173769463340892,0.0195628243890148,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC135787.npy,"['male', 'song']",[],4.0,56.7542,46.845,Albert Lastukhin,https://www.xeno-canto.org/135787,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13865
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC138605.ogg,train,24.00657596371882,0.4001095993953136,0.0066684933232552,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC138605.npy,['song'],[],1.5,49.634,26.2213,Ruslan Mazuryk,https://www.xeno-canto.org/138605,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13867
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC139013.ogg,train,83.12163265306123,1.385360544217687,0.0230893424036281,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC139013.npy,['song'],[],3.0,55.0304,46.4818,Albert Lastukhin,https://www.xeno-canto.org/139013,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13868
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC139346.ogg,train,86.3869387755102,1.43978231292517,0.0239963718820861,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC139346.npy,['song'],[],3.0,55.1759,46.4334,Albert Lastukhin,https://www.xeno-canto.org/139346,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13869
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC142675.ogg,train,27.03678004535148,0.450613000755858,0.0075102166792642,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC142675.npy,['call'],[],5.0,52.0767,24.7186,Albert de Jong,https://www.xeno-canto.org/142675,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13870
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC144056.ogg,train,8.933877551020409,0.1488979591836735,0.0024816326530612,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC144056.npy,['call'],[],2.5,56.0561,46.6335,Albert Lastukhin,https://www.xeno-canto.org/144056,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13871
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC144543.ogg,train,27.16734693877551,0.4527891156462585,0.0075464852607709,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC144543.npy,['alarm call'],[],3.5,59.1776,15.3779,Matt Slaymaker,https://www.xeno-canto.org/144543,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13872
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC145182.ogg,train,62.35201814058957,1.0392003023431595,0.0173200050390526,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC145182.npy,['song'],[],4.0,49.979,82.938,Thijs Fijen,https://www.xeno-canto.org/145182,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13873
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC145660.ogg,train,116.64,1.944,0.0324,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC145660.npy,"['male', 'song']",[],2.0,,,Ruslan Mazuryk,https://www.xeno-canto.org/145660,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13874
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC148585.ogg,train,69.09600907029478,1.1516001511715797,0.0191933358528596,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC148585.npy,['alarm call'],[],3.0,56.092,47.2613,Albert Lastukhin,https://www.xeno-canto.org/148585,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13875
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC149064.ogg,train,15.216009070294785,0.2536001511715797,0.0042266691861929,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC149064.npy,['call'],['thrnig1'],3.5,52.9628,19.847,Piotr Szczypinski,https://www.xeno-canto.org/149064,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13876
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC149938.ogg,train,20.8980045351474,0.3483000755857899,0.0058050012597631,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC149938.npy,"['Rattle', 'call']",[],5.0,-4.477,38.209,Stein Ø. Nilsen,https://www.xeno-canto.org/149938,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13877
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC176618.ogg,train,97.28,1.6213333333333333,0.0270222222222222,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC176618.npy,['song'],[],4.0,53.5517,19.1222,Jakub Typiak,https://www.xeno-canto.org/176618,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13880
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC176966.ogg,train,106.24,1.7706666666666666,0.0295111111111111,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC176966.npy,['song'],['thrnig1'],4.5,51.2635,22.5375,Dawid Jablonski,https://www.xeno-canto.org/176966,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13881
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC176967.ogg,train,56.13718820861678,0.9356198034769464,0.0155936633912824,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC176967.npy,['song'],[],5.0,51.2636,22.5347,Dawid Jablonski,https://www.xeno-canto.org/176967,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13882
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC182380.ogg,train,45.792698412698414,0.7632116402116402,0.0127201940035273,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC182380.npy,"['call', 'male', 'song']",[],3.0,51.5226,57.4288,Albert Lastukhin,https://www.xeno-canto.org/182380,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13889
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC184009.ogg,train,71.31428571428572,1.1885714285714286,0.0198095238095238,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC184009.npy,['song'],[],4.0,-22.988,31.2847,Niall Perrins,https://www.xeno-canto.org/184009,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13890
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC185980.ogg,train,141.66204081632654,2.361034013605442,0.039350566893424,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC185980.npy,"['male', 'song']",[],3.0,55.8638,49.306,Albert Lastukhin,https://www.xeno-canto.org/185980,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13891
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC185994.ogg,train,59.97718820861678,0.9996198034769463,0.0166603300579491,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC185994.npy,"['male', 'song']",[],2.5,53.3087,54.1425,Albert Lastukhin,https://www.xeno-canto.org/185994,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13893
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC185996.ogg,train,132.36244897959185,2.2060408163265306,0.0367673469387755,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC185996.npy,"['male', 'song']",[],2.5,53.3087,54.1425,Albert Lastukhin,https://www.xeno-canto.org/185996,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13894
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC189715.ogg,train,47.64734693877551,0.7941224489795918,0.0132353741496598,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC189715.npy,"['Rattle', 'call']",[],5.0,55.0465,47.7372,Albert Lastukhin,https://www.xeno-canto.org/189715,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13896
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC189725.ogg,train,101.79922902494332,1.6966538170823886,0.0282775636180398,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC189725.npy,"['call', 'juvenile']",[],4.0,55.0409,47.7274,Albert Lastukhin,https://www.xeno-canto.org/189725,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13897
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC189944.ogg,train,54.25632653061224,0.9042721088435374,0.0150712018140589,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC189944.npy,['call'],[],4.0,55.0759,47.7804,Albert Lastukhin,https://www.xeno-canto.org/189944,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13898
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC193331.ogg,train,87.7714739229025,1.4628578987150418,0.024380964978584,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC193331.npy,"['alarm call', 'autumn subsong', 'call']",[],4.5,43.1905,40.385,Albert Lastukhin,https://www.xeno-canto.org/193331,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13900
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC193333.ogg,train,116.58453514739227,1.9430755857898712,0.0323845930964978,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC193333.npy,"['autumn subsong', 'call', 'male']",[],4.5,43.1905,40.385,Albert Lastukhin,https://www.xeno-canto.org/193333,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13901
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC193334.ogg,train,135.0008163265306,2.250013605442177,0.0375002267573696,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC193334.npy,['call'],[],5.0,43.1905,40.385,Albert Lastukhin,https://www.xeno-canto.org/193334,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13902
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC193336.ogg,train,80.0653514739229,1.3344225245653818,0.022240375409423,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC193336.npy,"['autumn subsong', 'call']",[],4.0,43.1905,40.385,Albert Lastukhin,https://www.xeno-canto.org/193336,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13903
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC198563.ogg,train,165.66857142857145,2.7611428571428576,0.0460190476190476,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC198563.npy,['song'],[],5.0,51.4167,17.5667,Leszek Matacz,https://www.xeno-canto.org/198563,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13907
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC198988.ogg,train,134.138820861678,2.2356470143613,0.0372607835726883,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC198988.npy,['alarm call'],[],4.0,56.092,47.2613,Albert Lastukhin,https://www.xeno-canto.org/198988,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13908
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC199302.ogg,train,33.5934693877551,0.559891156462585,0.0093315192743764,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC199302.npy,"['male', 'song']",[],3.5,56.092,47.2613,Albert Lastukhin,https://www.xeno-canto.org/199302,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13910
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC199691.ogg,train,301.0612244897959,5.017687074829932,0.0836281179138321,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC199691.npy,"['male', 'song']",[],5.0,56.092,47.2613,Albert Lastukhin,https://www.xeno-canto.org/199691,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13911
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC200479.ogg,train,16.404943310657597,0.2734157218442933,0.0045569286974048,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC200479.npy,['alarm call'],[],4.0,56.0792,47.1804,Albert Lastukhin,https://www.xeno-canto.org/200479,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13913
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC200480.ogg,train,95.19024943310656,1.5865041572184426,0.0264417359536407,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC200480.npy,"['alarm call', 'female', 'male']",[],4.0,56.092,47.2613,Albert Lastukhin,https://www.xeno-canto.org/200480,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13914
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC207111.ogg,train,90.74938775510203,1.5124897959183672,0.0252081632653061,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC207111.npy,['song'],['wlwwar'],4.5,60.1113,24.4577,Eetu Paljakka,https://www.xeno-canto.org/207111,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13915
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC208269.ogg,train,93.7534693877551,1.5625578231292516,0.0260426303854875,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC208269.npy,['song'],[],2.5,54.5689,11.9426,Louis A. Hansen,https://www.xeno-canto.org/208269,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13917
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC208462.ogg,train,202.0571882086168,3.3676198034769467,0.0561269967246157,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC208462.npy,['song'],['wlwwar'],4.5,60.1113,24.4577,Eetu Paljakka,https://www.xeno-canto.org/208462,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13920
thrnig1,Thrush Nightingale,Luscinia luscinia,0,thrnig1/XC208985.ogg,train,88.7118820861678,1.4785313681027967,0.0246421894683799,499,349,150,17.078734971025447,10.7390771101033,6.339657860922147,4680,3278,1402,71.68920867976821,49.46314385235576,22.226064827412447,thrnig1/XC208985.npy,['song'],[],4.5,60.1299,24.49,Eetu Paljakka,https://www.xeno-canto.org/208985,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.937875751503006,0.4197571354165924,0.6274392710275518,13921
